id,image,part,within,src_cls,tgt_cls,src_model,tgt_model,dist_to_center,dist_to_pam,cluster_idx,num_cluster
53,target_78.JPEG,leg,True,chair,chair,99d4e65625b32a1d151f08387c3363cb,dac4af24e2facd7d3000ca4b04fcd6ac,30.195541,20.12461179749811,0,1
53,target_78.JPEG,seat,True,chair,chair,99d4e65625b32a1d151f08387c3363cb,dac4af24e2facd7d3000ca4b04fcd6ac,3.4117463,14.115594213493104,0,1
53,target_79.JPEG,back,True,chair,chair,bf179410ad7f9f37af6595f7d3f20cf6,dac4af24e2facd7d3000ca4b04fcd6ac,13.443821,10.606601717798213,0,1
53,target_79.JPEG,leg,True,chair,chair,bf179410ad7f9f37af6595f7d3f20cf6,dac4af24e2facd7d3000ca4b04fcd6ac,46.39043,48.46906229751097,0,1
53,target_80.JPEG,back,True,chair,chair,bf179410ad7f9f37af6595f7d3f20cf6,dac4af24e2facd7d3000ca4b04fcd6ac,3.8424706,11.01135777277262,0,1
53,target_80.JPEG,seat,True,chair,chair,bf179410ad7f9f37af6595f7d3f20cf6,dac4af24e2facd7d3000ca4b04fcd6ac,4.26259,19.557607215607945,0,1
53,target_81.JPEG,leg,True,chair,chair,bf179410ad7f9f37af6595f7d3f20cf6,dac4af24e2facd7d3000ca4b04fcd6ac,25.980892,64.35254462723289,0,1
53,target_81.JPEG,seat,True,chair,chair,bf179410ad7f9f37af6595f7d3f20cf6,dac4af24e2facd7d3000ca4b04fcd6ac,3.8771257,14.577379737113251,0,1
53,target_82.JPEG,back,True,chair,chair,e6c7e75046f8946b27bf2eac25b523a6,dac4af24e2facd7d3000ca4b04fcd6ac,11.536796,16.00781059358212,0,1
53,target_82.JPEG,leg,True,chair,chair,e6c7e75046f8946b27bf2eac25b523a6,dac4af24e2facd7d3000ca4b04fcd6ac,35.207054,10.124228365658293,0,1
53,target_83.JPEG,back,True,chair,chair,e6c7e75046f8946b27bf2eac25b523a6,dac4af24e2facd7d3000ca4b04fcd6ac,6.72969,13.009611831257688,0,1
53,target_83.JPEG,seat,True,chair,chair,e6c7e75046f8946b27bf2eac25b523a6,dac4af24e2facd7d3000ca4b04fcd6ac,13.52036,12.509996003196804,0,1
53,target_84.JPEG,leg,True,chair,chair,e6c7e75046f8946b27bf2eac25b523a6,dac4af24e2facd7d3000ca4b04fcd6ac,15.215688,19.241881404893856,0,1
53,target_84.JPEG,seat,True,chair,chair,e6c7e75046f8946b27bf2eac25b523a6,dac4af24e2facd7d3000ca4b04fcd6ac,8.492208,26.542418879973994,0,1
53,target_85.JPEG,back,True,chair,chair,1b7bef12c554c1244c686b8271245d1b,e6e00a7324357c7dbec105fec16416d7,2.4824343,22.561028345356956,0,1
53,target_85.JPEG,leg,True,chair,chair,1b7bef12c554c1244c686b8271245d1b,e6e00a7324357c7dbec105fec16416d7,6.155073,10.04987562112089,0,1
